type,platform,message,count,hours_left
WARNING,Shopee,⚠️ Đơn 618907 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618909 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618910 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618866 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618867 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619159 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619316 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618835 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618837 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619317 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618844 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618846 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618853 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618847 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618850 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618854 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618856 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618791 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618982 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618735 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618751 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618752 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618761 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618771 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618718 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619092 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618913 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618912 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619315 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
